Datetime,High
2023-01-12 15:47:00,481566.1875
2023-01-12 15:49:00,481425.0
2023-01-12 15:50:00,481942.75
2023-01-12 15:51:00,481587.5
2023-01-12 15:52:00,481501.375
2023-01-12 15:53:00,481927.75
2023-01-12 15:54:00,482077.75
2023-01-12 15:55:00,482045.0
2023-01-12 15:56:00,482345.71875
2023-01-12 15:57:00,482776.375
2023-01-12 15:58:00,483097.75
2023-01-12 15:59:00,482930.0
2023-01-13 09:30:00,482430.0
2023-01-13 09:31:00,481210.25
2023-01-13 09:32:00,480992.71875
2023-01-13 09:33:00,479362.75
2023-01-13 09:34:00,479782.75
2023-01-13 09:35:00,479527.75
2023-01-13 09:36:00,479287.75
2023-01-13 09:37:00,479211.71875
2023-01-13 09:38:00,479047.75
2023-01-13 09:39:00,478807.96875
2023-01-13 09:40:00,478933.125
2023-01-13 09:41:00,478842.96875
2023-01-13 09:42:00,478656.0625
2023-01-13 09:43:00,478763.9375
2023-01-13 09:44:00,478851.40625
2023-01-13 09:45:00,478733.53125
2023-01-13 09:46:00,478692.15625
2023-01-13 09:47:00,479135.0
2023-01-13 09:48:00,479310.1875
2023-01-13 09:49:00,478970.0
2023-01-13 09:50:00,479225.0
2023-01-13 09:51:00,479550.625
2023-01-13 09:52:00,479855.0
2023-01-13 09:53:00,479713.1875
2023-01-13 09:54:00,479687.53125
2023-01-13 09:55:00,479870.0
2023-01-13 09:56:00,480603.40625
2023-01-13 09:57:00,480266.125
2023-01-13 09:58:00,480493.65625
2023-01-13 09:59:00,480416.3125
2023-01-13 10:00:00,480920.0
2023-01-13 10:01:00,481027.0
2023-01-13 10:02:00,480817.0
2023-01-13 10:03:00,480570.0
2023-01-13 10:04:00,480735.0
2023-01-13 10:05:00,480337.75
2023-01-13 10:06:00,480814.8125
2023-01-13 10:07:00,480311.15625
2023-01-13 10:08:00,479762.28125
2023-01-13 10:09:00,479856.1875
2023-01-13 10:10:00,480188.8125
2023-01-13 10:11:00,480397.75
2023-01-13 10:12:00,480357.625
2023-01-13 10:13:00,481000.0
2023-01-13 10:14:00,480892.75
2023-01-13 10:15:00,480935.0
2023-01-13 10:16:00,480997.5625
2023-01-13 10:17:00,480885.0
2023-01-13 10:18:00,480893.03125
2023-01-13 10:19:00,480795.0
2023-01-13 10:20:00,480891.1875
2023-01-13 10:21:00,480835.875
2023-01-13 10:22:00,481000.0
2023-01-13 10:23:00,481770.0
2023-01-13 10:24:00,482006.8125
2023-01-13 10:25:00,481812.0
2023-01-13 10:26:00,481433.59375
2023-01-13 10:27:00,481612.75
2023-01-13 10:28:00,481622.96875
2023-01-13 10:29:00,481416.0
2023-01-13 10:30:00,481282.5
2023-01-13 10:31:00,481673.0625
2023-01-13 10:32:00,481522.75
2023-01-13 10:33:00,481380.0
2023-01-13 10:34:00,480813.875
2023-01-13 10:35:00,480255.0
2023-01-13 10:36:00,480757.75
2023-01-13 10:37:00,481140.0
2023-01-13 10:38:00,481042.75
2023-01-13 10:39:00,480922.75
2023-01-13 10:40:00,481200.0
2023-01-13 10:41:00,481110.0
2023-01-13 10:42:00,481177.75
2023-01-13 10:43:00,481133.78125
2023-01-13 10:44:00,480817.75
2023-01-13 10:45:00,480735.0
2023-01-13 10:46:00,481269.65625
2023-01-13 10:47:00,481200.0
2023-01-13 10:48:00,481072.75
2023-01-13 10:49:00,480825.0
2023-01-13 10:50:00,480945.0
2023-01-13 10:51:00,480746.25
2023-01-13 10:52:00,480749.46875
2023-01-13 10:54:00,480555.0
2023-01-13 10:55:00,480607.75
2023-01-13 10:56:00,480562.75
2023-01-13 10:57:00,479966.0
2023-01-13 10:58:00,479965.78125
2023-01-13 10:59:00,479963.21875
2023-01-13 11:00:00,480446.65625
2023-01-13 11:01:00,479961.15625
2023-01-13 11:02:00,479891.78125
2023-01-13 11:03:00,479892.03125
2023-01-13 11:04:00,479812.75
2023-01-13 11:05:00,479875.875
2023-01-13 11:06:00,479625.0
2023-01-13 11:07:00,479620.25
2023-01-13 11:08:00,480010.40625
2023-01-13 11:09:00,479979.96875
2023-01-13 11:10:00,479843.875
2023-01-13 11:11:00,479795.5625
2023-01-13 11:12:00,479296.09375
2023-01-13 11:13:00,478923.65625
2023-01-13 11:14:00,478983.75
2023-01-13 11:15:00,478919.0
2023-01-13 11:16:00,479142.4375
2023-01-13 11:17:00,479115.0
2023-01-13 11:18:00,479288.75
2023-01-13 11:19:00,479115.0
2023-01-13 11:20:00,479540.125
2023-01-13 11:21:00,479760.0
2023-01-13 11:22:00,480102.84375
2023-01-13 11:23:00,480246.90625
2023-01-13 11:24:00,480250.0
2023-01-13 11:25:00,480491.1875
2023-01-13 11:26:00,480655.65625
2023-01-13 11:27:00,480802.15625
2023-01-13 11:28:00,480604.21875
2023-01-13 11:29:00,480695.71875
2023-01-13 11:30:00,480563.28125
2023-01-13 11:31:00,480432.75
2023-01-13 11:32:00,480425.21875
2023-01-13 11:33:00,479925.09375
2023-01-13 11:34:00,480068.5
2023-01-13 11:35:00,480085.46875
2023-01-13 11:36:00,480147.1875
2023-01-13 11:37:00,480147.34375
2023-01-13 11:38:00,480046.46875
2023-01-13 11:39:00,480010.4375
2023-01-13 11:40:00,480081.09375
2023-01-13 11:41:00,480090.0
2023-01-13 11:42:00,479962.75
2023-01-13 11:43:00,480475.3125
2023-01-13 11:45:00,480552.375
2023-01-13 11:46:00,480142.34375
2023-01-13 11:47:00,480029.3125
2023-01-13 11:48:00,480022.75
2023-01-13 11:49:00,480063.5
2023-01-13 11:50:00,480035.59375
2023-01-13 11:51:00,479855.625
2023-01-13 11:52:00,479818.4375
2023-01-13 11:53:00,480067.125
2023-01-13 11:54:00,480034.0
2023-01-13 11:55:00,479941.9375
2023-01-13 11:56:00,479658.375
2023-01-13 11:57:00,479569.96875
2023-01-13 11:58:00,479593.0
2023-01-13 11:59:00,479779.3125
2023-01-13 12:00:00,479730.53125
2023-01-13 12:01:00,479601.84375
2023-01-13 12:03:00,479650.6875
2023-01-13 12:04:00,479710.0
2023-01-13 12:05:00,479641.0
2023-01-13 12:06:00,479453.84375
2023-01-13 12:07:00,479514.5
2023-01-13 12:08:00,479478.0625
2023-01-13 12:09:00,479544.5
2023-01-13 12:10:00,479919.25
2023-01-13 12:11:00,479890.5625
2023-01-13 12:12:00,479957.0
2023-01-13 12:13:00,480009.625
2023-01-13 12:14:00,480265.375
2023-01-13 12:15:00,480191.1875
2023-01-13 12:16:00,480097.84375
2023-01-13 12:17:00,480287.875
2023-01-13 12:18:00,479876.09375
2023-01-13 12:19:00,480402.75
2023-01-13 12:20:00,480440.6875
2023-01-13 12:21:00,480264.90625
2023-01-13 12:22:00,480256.53125
2023-01-13 12:23:00,480064.21875
2023-01-13 12:24:00,480048.4375
2023-01-13 12:25:00,480144.125
2023-01-13 12:26:00,480346.8125
2023-01-13 12:27:00,480406.375
2023-01-13 12:28:00,480372.71875
2023-01-13 12:29:00,480332.03125
2023-01-13 12:30:00,480107.59375
2023-01-13 12:31:00,480311.21875
2023-01-13 12:32:00,480205.6875
2023-01-13 12:33:00,480204.34375
2023-01-13 12:34:00,480398.4375
2023-01-13 12:35:00,480385.125
2023-01-13 12:36:00,480368.125
2023-01-13 12:37:00,480108.09375
2023-01-13 12:38:00,479910.59375
2023-01-13 12:39:00,479873.5
2023-01-13 12:40:00,479795.46875
2023-01-13 12:41:00,479736.84375
2023-01-13 12:42:00,479915.46875
2023-01-13 12:43:00,479962.8125
2023-01-13 12:44:00,479832.5
2023-01-13 12:45:00,480217.15625
2023-01-13 12:46:00,480165.71875
2023-01-13 12:47:00,480355.4375
2023-01-13 12:48:00,480270.5
2023-01-13 12:49:00,480241.0
2023-01-13 12:50:00,480346.25
2023-01-13 12:52:00,480242.875
2023-01-13 12:53:00,480270.0
2023-01-13 12:54:00,480421.125
2023-01-13 12:55:00,480435.0
2023-01-13 12:56:00,480734.75
2023-01-13 12:57:00,480675.09375
2023-01-13 12:58:00,480490.84375
2023-01-13 12:59:00,480480.0
2023-01-13 13:00:00,480653.65625
2023-01-13 13:01:00,480362.65625
2023-01-13 13:02:00,480690.0
2023-01-13 13:03:00,480634.53125
2023-01-13 13:04:00,480954.59375
2023-01-13 13:05:00,480630.875
2023-01-13 13:06:00,480549.03125
2023-01-13 13:07:00,480510.0
2023-01-13 13:08:00,480488.34375
2023-01-13 13:09:00,480384.53125
2023-01-13 13:11:00,480370.125
2023-01-13 13:12:00,480592.59375
2023-01-13 13:13:00,480291.8125
2023-01-13 13:14:00,480263.8125
2023-01-13 13:15:00,480300.59375
2023-01-13 13:16:00,480068.46875
2023-01-13 13:17:00,479750.6875
2023-01-13 13:18:00,479824.3125
2023-01-13 13:19:00,479821.0625
2023-01-13 13:20:00,479753.625
2023-01-13 13:21:00,479666.78125
2023-01-13 13:22:00,479735.25
2023-01-13 13:23:00,479650.0625
2023-01-13 13:24:00,479745.0
2023-01-13 13:25:00,479745.0
2023-01-13 13:26:00,479790.0
2023-01-13 13:27:00,479767.75
2023-01-13 13:28:00,479695.0
2023-01-13 13:29:00,479452.75
2023-01-13 13:30:00,479605.0
2023-01-13 13:31:00,479685.0
2023-01-13 13:33:00,479730.0
2023-01-13 13:34:00,479850.0
2023-01-13 13:35:00,479925.0
2023-01-13 13:36:00,479872.5
2023-01-13 13:37:00,479722.75
2023-01-13 13:38:00,479632.75
2023-01-13 13:39:00,479679.96875
2023-01-13 13:40:00,479890.0
2023-01-13 13:41:00,479440.0
2023-01-13 13:42:00,480234.9375
2023-01-13 13:43:00,480234.875
2023-01-13 13:45:00,480415.0
2023-01-13 13:46:00,480370.96875
2023-01-13 13:47:00,480370.84375
2023-01-13 13:48:00,480383.0
2023-01-13 13:49:00,480413.0
2023-01-13 13:50:00,480413.0
2023-01-13 13:51:00,480520.0
2023-01-13 13:52:00,480535.0
2023-01-13 13:53:00,480505.0
2023-01-13 13:54:00,480505.0
2023-01-13 13:55:00,480444.9375
2023-01-13 13:56:00,480562.75
2023-01-13 13:57:00,480559.9375
2023-01-13 13:58:00,480609.0
2023-01-13 13:59:00,480840.0
2023-01-13 14:00:00,481000.0
2023-01-13 14:01:00,481000.0
2023-01-13 14:03:00,480807.5
2023-01-13 14:04:00,480810.0
2023-01-13 14:05:00,480997.96875
2023-01-13 14:06:00,480907.71875
2023-01-13 14:07:00,480727.71875
2023-01-13 14:08:00,480727.75
2023-01-13 14:09:00,480487.71875
2023-01-13 14:10:00,480232.75
2023-01-13 14:11:00,480345.0
2023-01-13 14:12:00,480345.0
2023-01-13 14:13:00,480337.75
2023-01-13 14:14:00,480324.0
2023-01-13 14:15:00,480217.5
2023-01-13 14:16:00,480465.0
2023-01-13 14:17:00,480098.875
2023-01-13 14:18:00,480285.0
2023-01-13 14:19:00,480172.75
2023-01-13 14:20:00,479935.0
2023-01-13 14:21:00,480075.0
2023-01-13 14:22:00,480355.9375
2023-01-13 14:23:00,480218.625
2023-01-13 14:24:00,480499.78125
2023-01-13 14:25:00,480500.0
2023-01-13 14:26:00,480555.0
2023-01-13 14:27:00,480434.03125
2023-01-13 14:28:00,480730.9375
2023-01-13 14:29:00,480735.0
2023-01-13 14:30:00,480713.59375
2023-01-13 14:31:00,480975.0
2023-01-13 14:32:00,480899.96875
2023-01-13 14:33:00,480419.90625
2023-01-13 14:34:00,480092.25
2023-01-13 14:35:00,480126.0
2023-01-13 14:36:00,480285.0
2023-01-13 14:37:00,480120.0
2023-01-13 14:38:00,480419.0
2023-01-13 14:39:00,480644.0
2023-01-13 14:40:00,480645.0
2023-01-13 14:41:00,480322.75
2023-01-13 14:42:00,480232.75
2023-01-13 14:43:00,479996.375
2023-01-13 14:44:00,480262.75
2023-01-13 14:45:00,480292.75
2023-01-13 14:46:00,480262.75
2023-01-13 14:47:00,480024.875
2023-01-13 14:48:00,480524.0
2023-01-13 14:49:00,479820.0
2023-01-13 14:50:00,480000.0
2023-01-13 14:51:00,479575.0
